signguCode,signguNm,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum,baseYmd
30230,대덕구,3,수요일,2,외지인(b),69352.5,20240131
30230,대덕구,3,수요일,3,외국인(c),355.09,20240131
30110,동구,4,목요일,1,현지인(a),79632.0,20240201
30110,동구,4,목요일,2,외지인(b),79040.5,20240201
30110,동구,4,목요일,3,외국인(c),568.2899999999998,20240201
30140,중구,4,목요일,1,현지인(a),103915.0,20240201
30140,중구,4,목요일,2,외지인(b),95564.0,20240201
30140,중구,4,목요일,3,외국인(c),315.28999999999996,20240201
30170,서구,4,목요일,1,현지인(a),264033.0,20240201
30170,서구,4,목요일,2,외지인(b),133115.5,20240201
30170,서구,4,목요일,3,외국인(c),750.8599999999998,20240201
30200,유성구,4,목요일,1,현지인(a),236719.0,20240201
30200,유성구,4,목요일,2,외지인(b),126528.5,20240201
30200,유성구,4,목요일,3,외국인(c),1299.8799999999999,20240201
30230,대덕구,4,목요일,1,현지인(a),69132.0,20240201
30230,대덕구,4,목요일,2,외지인(b),54645.5,20240201
30230,대덕구,4,목요일,3,외국인(c),426.94999999999993,20240201
30110,동구,5,금요일,1,현지인(a),80542.0,20240202
30110,동구,5,금요일,2,외지인(b),96411.0,20240202
30110,동구,5,금요일,3,외국인(c),604.43,20240202
30140,중구,5,금요일,1,현지인(a),104461.0,20240202
30140,중구,5,금요일,2,외지인(b),106991.5,20240202
30140,중구,5,금요일,3,외국인(c),301.27000000000004,20240202
30170,서구,5,금요일,1,현지인(a),266826.0,20240202
30170,서구,5,금요일,2,외지인(b),151613.0,20240202
30170,서구,5,금요일,3,외국인(c),767.27,20240202
30200,유성구,5,금요일,1,현지인(a),238196.0,20240202
30200,유성구,5,금요일,2,외지인(b),145239.5,20240202
30200,유성구,5,금요일,3,외국인(c),1281.91,20240202
30230,대덕구,5,금요일,1,현지인(a),69804.0,20240202
30230,대덕구,5,금요일,2,외지인(b),61285.0,20240202
30230,대덕구,5,금요일,3,외국인(c),393.67999999999995,20240202
30110,동구,6,토요일,1,현지인(a),75488.0,20240203
30110,동구,6,토요일,2,외지인(b),124911.5,20240203
30110,동구,6,토요일,3,외국인(c),534.36,20240203
30140,중구,6,토요일,1,현지인(a),98224.0,20240203
30140,중구,6,토요일,2,외지인(b),143118.5,20240203
30140,중구,6,토요일,3,외국인(c),295.3399999999999,20240203
30170,서구,6,토요일,1,현지인(a),245728.0,20240203
30170,서구,6,토요일,2,외지인(b),204806.0,20240203
30170,서구,6,토요일,3,외국인(c),700.3499999999997,20240203
30200,유성구,6,토요일,1,현지인(a),212338.0,20240203
30200,유성구,6,토요일,2,외지인(b),200350.5,20240203
30200,유성구,6,토요일,3,외국인(c),1087.3799999999999,20240203
30230,대덕구,6,토요일,1,현지인(a),63826.0,20240203
30230,대덕구,6,토요일,2,외지인(b),78785.0,20240203
30230,대덕구,6,토요일,3,외국인(c),319.19,20240203
30110,동구,7,일요일,1,현지인(a),73486.0,20240204
30110,동구,7,일요일,2,외지인(b),109385.5,20240204
30110,동구,7,일요일,3,외국인(c),570.03,20240204
30140,중구,7,일요일,1,현지인(a),95536.0,20240204
30140,중구,7,일요일,2,외지인(b),125552.0,20240204
30140,중구,7,일요일,3,외국인(c),367.67999999999995,20240204
30170,서구,7,일요일,1,현지인(a),238626.5,20240204
30170,서구,7,일요일,2,외지인(b),166656.0,20240204
30170,서구,7,일요일,3,외국인(c),750.6199999999999,20240204
30200,유성구,7,일요일,1,현지인(a),209314.0,20240204
30200,유성구,7,일요일,2,외지인(b),169631.0,20240204
30200,유성구,7,일요일,3,외국인(c),1031.8200000000002,20240204
30230,대덕구,7,일요일,1,현지인(a),61593.0,20240204
30230,대덕구,7,일요일,2,외지인(b),63763.0,20240204
30230,대덕구,7,일요일,3,외국인(c),357.21,20240204
30110,동구,1,월요일,1,현지인(a),77591.5,20240205
30110,동구,1,월요일,2,외지인(b),74126.5,20240205
30110,동구,1,월요일,3,외국인(c),530.7699999999999,20240205
30140,중구,1,월요일,1,현지인(a),101052.0,20240205
30140,중구,1,월요일,2,외지인(b),89530.0,20240205
30140,중구,1,월요일,3,외국인(c),298.07,20240205
30170,서구,1,월요일,1,현지인(a),255948.0,20240205
30170,서구,1,월요일,2,외지인(b),129997.0,20240205
30170,서구,1,월요일,3,외국인(c),703.14,20240205
30200,유성구,1,월요일,1,현지인(a),229026.0,20240205
30200,유성구,1,월요일,2,외지인(b),115619.0,20240205
30200,유성구,1,월요일,3,외국인(c),864.3800000000001,20240205
30230,대덕구,1,월요일,1,현지인(a),67711.0,20240205
30230,대덕구,1,월요일,2,외지인(b),53217.5,20240205
30230,대덕구,1,월요일,3,외국인(c),393.07000000000005,20240205
30110,동구,2,화요일,1,현지인(a),79240.0,20240206
30110,동구,2,화요일,2,외지인(b),83069.0,20240206
30110,동구,2,화요일,3,외국인(c),565.9,20240206
30140,중구,2,화요일,1,현지인(a),104128.5,20240206
30140,중구,2,화요일,2,외지인(b),97881.0,20240206
30140,중구,2,화요일,3,외국인(c),266.62999999999994,20240206
30170,서구,2,화요일,1,현지인(a),263543.0,20240206
30170,서구,2,화요일,2,외지인(b),141809.5,20240206
30170,서구,2,화요일,3,외국인(c),712.2799999999999,20240206
30200,유성구,2,화요일,1,현지인(a),236852.0,20240206
30200,유성구,2,화요일,2,외지인(b),131099.5,20240206
30200,유성구,2,화요일,3,외국인(c),866.1999999999998,20240206
30230,대덕구,2,화요일,1,현지인(a),68862.5,20240206
30230,대덕구,2,화요일,2,외지인(b),57872.5,20240206
30230,대덕구,2,화요일,3,외국인(c),385.2799999999999,20240206
30110,동구,3,수요일,1,현지인(a),81196.5,20240207
30110,동구,3,수요일,2,외지인(b),88644.5,20240207
30110,동구,3,수요일,3,외국인(c),537.01,20240207
30140,중구,3,수요일,1,현지인(a),106893.5,20240207
30140,중구,3,수요일,2,외지인(b),104576.5,20240207
30140,중구,3,수요일,3,외국인(c),322.34,20240207
30170,서구,3,수요일,1,현지인(a),270896.5,20240207
30170,서구,3,수요일,2,외지인(b),151872.0,20240207
30170,서구,3,수요일,3,외국인(c),728.4499999999999,20240207
30200,유성구,3,수요일,1,현지인(a),242147.5,20240207
30200,유성구,3,수요일,2,외지인(b),139345.5,20240207
30200,유성구,3,수요일,3,외국인(c),900.9199999999998,20240207
30230,대덕구,3,수요일,1,현지인(a),70899.5,20240207
30230,대덕구,3,수요일,2,외지인(b),62664.0,20240207
30230,대덕구,3,수요일,3,외국인(c),411.61999999999995,20240207
30110,동구,4,목요일,1,현지인(a),81882.5,20240208
30110,동구,4,목요일,2,외지인(b),112707.0,20240208
30110,동구,4,목요일,3,외국인(c),563.33,20240208
30140,중구,4,목요일,1,현지인(a),108556.0,20240208
30140,중구,4,목요일,2,외지인(b),126455.0,20240208
30140,중구,4,목요일,3,외국인(c),383.6300000000001,20240208
30170,서구,4,목요일,1,현지인(a),272331.5,20240208
30170,서구,4,목요일,2,외지인(b),179497.5,20240208
30170,서구,4,목요일,3,외국인(c),733.04,20240208
30200,유성구,4,목요일,1,현지인(a),239281.0,20240208
30200,유성구,4,목요일,2,외지인(b),158714.5,20240208
30200,유성구,4,목요일,3,외국인(c),949.4499999999999,20240208
30230,대덕구,4,목요일,1,현지인(a),71438.5,20240208
30230,대덕구,4,목요일,2,외지인(b),75362.0,20240208
30230,대덕구,4,목요일,3,외국인(c),462.13999999999993,20240208
30110,동구,5,금요일,1,현지인(a),67329.5,20240209
30110,동구,5,금요일,2,외지인(b),156019.5,20240209
30110,동구,5,금요일,3,외국인(c),595.55,20240209
30140,중구,5,금요일,1,현지인(a),88459.0,20240209
30140,중구,5,금요일,2,외지인(b),164339.0,20240209
30140,중구,5,금요일,3,외국인(c),345.65999999999997,20240209
30170,서구,5,금요일,1,현지인(a),207921.0,20240209
30170,서구,5,금요일,2,외지인(b),199045.0,20240209
30170,서구,5,금요일,3,외국인(c),716.9,20240209
30200,유성구,5,금요일,1,현지인(a),173757.5,20240209
30200,유성구,5,금요일,2,외지인(b),182714.0,20240209
30200,유성구,5,금요일,3,외국인(c),822.3,20240209
30230,대덕구,5,금요일,1,현지인(a),57449.0,20240209
30230,대덕구,5,금요일,2,외지인(b),105248.5,20240209
30230,대덕구,5,금요일,3,외국인(c),473.13,20240209
30110,동구,6,토요일,1,현지인(a),61274.5,20240210
30110,동구,6,토요일,2,외지인(b),196549.5,20240210
30110,동구,6,토요일,3,외국인(c),625.4999999999997,20240210
30140,중구,6,토요일,1,현지인(a),77952.0,20240210
30140,중구,6,토요일,2,외지인(b),186007.5,20240210
30140,중구,6,토요일,3,외국인(c),402.09999999999997,20240210
30170,서구,6,토요일,1,현지인(a),181247.5,20240210
30170,서구,6,토요일,2,외지인(b),235819.5,20240210
30170,서구,6,토요일,3,외국인(c),689.4999999999999,20240210
30200,유성구,6,토요일,1,현지인(a),145190.5,20240210
30200,유성구,6,토요일,2,외지인(b),207466.0,20240210
30200,유성구,6,토요일,3,외국인(c),779.7799999999999,20240210
30230,대덕구,6,토요일,1,현지인(a),50641.5,20240210
30230,대덕구,6,토요일,2,외지인(b),115839.5,20240210
30230,대덕구,6,토요일,3,외국인(c),389.22,20240210
30110,동구,7,일요일,1,현지인(a),65257.5,20240211
30110,동구,7,일요일,2,외지인(b),147094.5,20240211
30110,동구,7,일요일,3,외국인(c),646.4199999999997,20240211
30140,중구,7,일요일,1,현지인(a),86208.5,20240211
30140,중구,7,일요일,2,외지인(b),156411.5,20240211
30140,중구,7,일요일,3,외국인(c),415.3399999999999,20240211
30170,서구,7,일요일,1,현지인(a),206286.5,20240211
30170,서구,7,일요일,2,외지인(b),212954.0,20240211
30170,서구,7,일요일,3,외국인(c),694.22,20240211
30200,유성구,7,일요일,1,현지인(a),170940.0,20240211
30200,유성구,7,일요일,2,외지인(b),194117.0,20240211
30200,유성구,7,일요일,3,외국인(c),836.8899999999999,20240211
30230,대덕구,7,일요일,1,현지인(a),55384.0,20240211
30230,대덕구,7,일요일,2,외지인(b),96071.5,20240211
30230,대덕구,7,일요일,3,외국인(c),384.77000000000004,20240211
30110,동구,1,월요일,1,현지인(a),70378.0,20240212
30110,동구,1,월요일,2,외지인(b),121870.0,20240212
30110,동구,1,월요일,3,외국인(c),553.7400000000001,20240212
30140,중구,1,월요일,1,현지인(a),92575.0,20240212
30140,중구,1,월요일,2,외지인(b),129251.5,20240212
30140,중구,1,월요일,3,외국인(c),399.17,20240212
30170,서구,1,월요일,1,현지인(a),226842.0,20240212
30170,서구,1,월요일,2,외지인(b),176403.5,20240212
30170,서구,1,월요일,3,외국인(c),739.1799999999998,20240212
30200,유성구,1,월요일,1,현지인(a),195916.0,20240212
30200,유성구,1,월요일,2,외지인(b),163695.0,20240212
30200,유성구,1,월요일,3,외국인(c),863.7900000000001,20240212
30230,대덕구,1,월요일,1,현지인(a),60112.5,20240212
30230,대덕구,1,월요일,2,외지인(b),74494.0,20240212
30230,대덕구,1,월요일,3,외국인(c),374.49999999999994,20240212
30110,동구,2,화요일,1,현지인(a),79744.0,20240213
30110,동구,2,화요일,2,외지인(b),88805.5,20240213
30110,동구,2,화요일,3,외국인(c),632.47,20240213
30140,중구,2,화요일,1,현지인(a),103757.5,20240213
30140,중구,2,화요일,2,외지인(b),101290.0,20240213
30140,중구,2,화요일,3,외국인(c),355.47999999999996,20240213
30170,서구,2,화요일,1,현지인(a),263119.5,20240213
30170,서구,2,화요일,2,외지인(b),145978.0,20240213
30170,서구,2,화요일,3,외국인(c),713.1800000000001,20240213
30200,유성구,2,화요일,1,현지인(a),233726.5,20240213
30200,유성구,2,화요일,2,외지인(b),130203.5,20240213
30200,유성구,2,화요일,3,외국인(c),919.4199999999998,20240213
30230,대덕구,2,화요일,1,현지인(a),69209.0,20240213
30230,대덕구,2,화요일,2,외지인(b),58233.0,20240213
30230,대덕구,2,화요일,3,외국인(c),398.67999999999995,20240213
30110,동구,3,수요일,1,현지인(a),79705.5,20240214
30110,동구,3,수요일,2,외지인(b),87727.5,20240214
30110,동구,3,수요일,3,외국인(c),515.92,20240214
30140,중구,3,수요일,1,현지인(a),104198.5,20240214
30140,중구,3,수요일,2,외지인(b),101339.0,20240214
30140,중구,3,수요일,3,외국인(c),336.65,20240214
30170,서구,3,수요일,1,현지인(a),265359.5,20240214
30170,서구,3,수요일,2,외지인(b),149054.5,20240214
30170,서구,3,수요일,3,외국인(c),726.8100000000002,20240214
30200,유성구,3,수요일,1,현지인(a),237958.0,20240214
30200,유성구,3,수요일,2,외지인(b),138113.5,20240214
30200,유성구,3,수요일,3,외국인(c),895.71,20240214
30230,대덕구,3,수요일,1,현지인(a),69149.5,20240214
30230,대덕구,3,수요일,2,외지인(b),58849.0,20240214
30230,대덕구,3,수요일,3,외국인(c),362.52,20240214
30110,동구,4,목요일,1,현지인(a),77980.0,20240215
30110,동구,4,목요일,2,외지인(b),90688.5,20240215
30110,동구,4,목요일,3,외국인(c),533.3000000000002,20240215
30140,중구,4,목요일,1,현지인(a),101598.0,20240215
30140,중구,4,목요일,2,외지인(b),101195.5,20240215
30140,중구,4,목요일,3,외국인(c),366.2099999999999,20240215
30170,서구,4,목요일,1,현지인(a),258716.5,20240215
30170,서구,4,목요일,2,외지인(b),149915.5,20240215
30170,서구,4,목요일,3,외국인(c),796.4599999999999,20240215
30200,유성구,4,목요일,1,현지인(a),234752.0,20240215
30200,유성구,4,목요일,2,외지인(b),140763.0,20240215
30200,유성구,4,목요일,3,외국인(c),1033.0,20240215
30230,대덕구,4,목요일,1,현지인(a),67529.0,20240215
30230,대덕구,4,목요일,2,외지인(b),59689.0,20240215
30230,대덕구,4,목요일,3,외국인(c),415.56000000000006,20240215
30110,동구,5,금요일,1,현지인(a),81686.5,20240216
30110,동구,5,금요일,2,외지인(b),114632.0,20240216
30110,동구,5,금요일,3,외국인(c),568.62,20240216
30140,중구,5,금요일,1,현지인(a),106204.0,20240216
30140,중구,5,금요일,2,외지인(b),121219.0,20240216
30140,중구,5,금요일,3,외국인(c),323.15999999999997,20240216
30170,서구,5,금요일,1,현지인(a),267939.0,20240216
30170,서구,5,금요일,2,외지인(b),172539.5,20240216
30170,서구,5,금요일,3,외국인(c),735.45,20240216
30200,유성구,5,금요일,1,현지인(a),241391.5,20240216
30200,유성구,5,금요일,2,외지인(b),173127.5,20240216
30200,유성구,5,금요일,3,외국인(c),1037.4699999999998,20240216
30230,대덕구,5,금요일,1,현지인(a),70392.0,20240216
30230,대덕구,5,금요일,2,외지인(b),71249.5,20240216
30230,대덕구,5,금요일,3,외국인(c),427.30999999999995,20240216
30110,동구,6,토요일,1,현지인(a),76377.0,20240217
30110,동구,6,토요일,2,외지인(b),142114.0,20240217
30110,동구,6,토요일,3,외국인(c),648.4400000000002,20240217
30140,중구,6,토요일,1,현지인(a),98945.0,20240217
30140,중구,6,토요일,2,외지인(b),157675.0,20240217
30140,중구,6,토요일,3,외국인(c),388.5799999999999,20240217
30170,서구,6,토요일,1,현지인(a),248916.5,20240217
30170,서구,6,토요일,2,외지인(b),221683.0,20240217
30170,서구,6,토요일,3,외국인(c),672.1200000000001,20240217
30200,유성구,6,토요일,1,현지인(a),215390.0,20240217
30200,유성구,6,토요일,2,외지인(b),217700.0,20240217
30200,유성구,6,토요일,3,외국인(c),958.4399999999998,20240217
30230,대덕구,6,토요일,1,현지인(a),64445.5,20240217
30230,대덕구,6,토요일,2,외지인(b),88490.5,20240217
30230,대덕구,6,토요일,3,외국인(c),293.7099999999999,20240217
30110,동구,7,일요일,1,현지인(a),72033.5,20240218
30110,동구,7,일요일,2,외지인(b),115258.5,20240218
30110,동구,7,일요일,3,외국인(c),493.29999999999995,20240218
30140,중구,7,일요일,1,현지인(a),92235.5,20240218
30140,중구,7,일요일,2,외지인(b),124057.5,20240218
30140,중구,7,일요일,3,외국인(c),269.72,20240218
30170,서구,7,일요일,1,현지인(a),233341.5,20240218
30170,서구,7,일요일,2,외지인(b),167538.0,20240218
30170,서구,7,일요일,3,외국인(c),634.52,20240218
30200,유성구,7,일요일,1,현지인(a),205429.0,20240218
30200,유성구,7,일요일,2,외지인(b),171332.0,20240218
30200,유성구,7,일요일,3,외국인(c),841.8299999999999,20240218
30230,대덕구,7,일요일,1,현지인(a),59920.0,20240218
30230,대덕구,7,일요일,2,외지인(b),68915.0,20240218
30230,대덕구,7,일요일,3,외국인(c),303.59999999999997,20240218
30110,동구,1,월요일,1,현지인(a),78155.0,20240219
30110,동구,1,월요일,2,외지인(b),90412.0,20240219
30110,동구,1,월요일,3,외국인(c),479.41999999999996,20240219
30140,중구,1,월요일,1,현지인(a),101384.5,20240219
30140,중구,1,월요일,2,외지인(b),100198.0,20240219
30140,중구,1,월요일,3,외국인(c),278.33,20240219
30170,서구,1,월요일,1,현지인(a),257834.5,20240219
